amount,transaction_type,location,time,device_id,label
1990.99,BillPay,Dallas,5,1076,0
790.02,BillPay,Dallas,14,1099,0
3692.38,BillPay,Chicago,22,1067,0
1808.77,BillPay,Atlanta,21,1034,0
3359.64,Cheque,San Francisco,20,1007,0
1360.51,Transfer,San Francisco,21,1051,0
415.34,Online,Houston,10,1039,0
4962.98,ATM,Atlanta,3,1035,0
789.45,Online,Chicago,0,1005,0
4942.22,Online,New York,14,1085,1
4886.63,POS,Seattle,11,1069,0
3971.15,BillPay,Miami,8,1099,0
3300.52,BillPay,Atlanta,10,1072,0
2893.26,BillPay,Seattle,4,1015,0
4331.85,POS,New York,23,1045,1
1454.3,Transfer,Boston,6,1058,0
2343.73,Transfer,Chicago,7,1037,0
3100.76,ATM,Seattle,0,1096,0
2061.84,Transfer,Chicago,0,1017,0
2143.16,Transfer,Chicago,2,1011,0
1658.12,BillPay,Atlanta,7,1053,0
2825.52,Cheque,Dallas,10,1090,0
4254.37,Online,Los Angeles,0,1046,1
1015.63,Transfer,Houston,13,1000,0
4672.82,Transfer,San Francisco,0,1014,1
3448.55,POS,Chicago,5,1090,0
4118.13,ATM,Atlanta,20,1079,0
2785.39,Cheque,Atlanta,5,1020,0
3899.79,POS,Seattle,2,1000,0
90.84,BillPay,Seattle,9,1092,0
4093.72,Online,Miami,11,1066,1
210.29,ATM,Chicago,9,1011,0
4450.67,POS,Los Angeles,21,1027,0
4959.89,Transfer,Houston,1,1038,1
1477.4,Transfer,Houston,23,1036,1
1059.49,ATM,Boston,21,1094,0
3829.16,Transfer,Boston,12,1059,1
1272.6,POS,Miami,15,1030,0
4329.16,POS,San Francisco,12,1057,0
523.18,Transfer,Boston,3,1096,0
638.52,Transfer,New York,3,1096,0
4895.97,BillPay,Miami,10,1010,0
3372.46,Online,Houston,22,1028,1
4235.97,ATM,Houston,13,1088,0
1628.4,POS,Los Angeles,2,1012,0
3385.65,ATM,Atlanta,18,1050,0
2975.27,BillPay,New York,21,1053,0
3019.72,POS,San Francisco,0,1018,0
3415.84,BillPay,Seattle,4,1057,0
2881.04,BillPay,Miami,16,1035,0
2151.02,Cheque,Boston,0,1027,0
1386.85,Transfer,Dallas,18,1067,0
3845.22,Cheque,Los Angeles,18,1002,0
1139.1,ATM,Houston,3,1088,0
3464.85,ATM,Dallas,18,1040,0
1174.33,Transfer,Miami,5,1034,0
3130.4,Cheque,Chicago,14,1092,0
3737.92,ATM,San Francisco,3,1092,0
1101.38,Cheque,Chicago,23,1075,0
309.12,Transfer,Miami,0,1098,0
663.56,POS,Chicago,23,1083,0
3033.92,BillPay,San Francisco,16,1080,0
4248.74,BillPay,Atlanta,10,1075,0
234.53,Cheque,Miami,16,1049,0
3673.41,ATM,Dallas,22,1099,0
1713.18,Cheque,Chicago,0,1073,0
2397.86,Cheque,San Francisco,8,1081,0
4645.01,Online,Boston,13,1029,1
1666.54,BillPay,Seattle,14,1071,0
2332.03,Transfer,San Francisco,23,1076,1
78.28,Cheque,Los Angeles,0,1094,0
417.18,Online,Seattle,1,1069,0
1300.37,Online,Boston,17,1053,0
148.98,BillPay,New York,17,1070,0
3160.56,BillPay,Dallas,5,1084,0
2137.73,BillPay,Houston,19,1050,0
2745.24,Transfer,Boston,7,1027,0
881.49,Online,Atlanta,0,1063,0
1486.7,ATM,Seattle,14,1084,0
3322.48,Transfer,Atlanta,9,1020,1
4826.86,POS,Seattle,3,1087,0
261.58,Cheque,Los Angeles,9,1026,0
4453.02,BillPay,New York,10,1026,0
2888.64,Online,Houston,4,1076,0
2823.96,Cheque,Los Angeles,8,1049,0
2506.39,Transfer,Boston,4,1028,0
356.28,POS,Atlanta,10,1038,0
458.49,Transfer,Seattle,2,1056,0
3008.55,Transfer,Boston,3,1091,1
1711.38,ATM,San Francisco,9,1036,0
4587.17,Cheque,New York,6,1092,0
2038.89,ATM,Dallas,0,1063,0
724.97,Transfer,San Francisco,5,1047,0
3576.45,POS,Atlanta,7,1021,0
1473.83,Online,New York,16,1099,0
2632.1,Online,New York,23,1029,1
3492.19,Cheque,Boston,6,1027,0
4502.32,BillPay,San Francisco,0,1022,0
3963.03,BillPay,Boston,8,1096,0
3385.04,Online,Boston,10,1003,1
3401.37,Transfer,Boston,18,1002,1
4730.16,Transfer,Atlanta,1,1060,1
1486.16,ATM,Seattle,22,1095,0
15.55,Cheque,Seattle,10,1003,0
1367.05,ATM,Atlanta,2,1064,0
1097.28,BillPay,Houston,16,1011,0
3312.55,Online,Dallas,9,1012,1
3172.22,Transfer,Los Angeles,2,1033,1
2971.37,Online,Dallas,21,1058,0
91.05,POS,Atlanta,2,1092,0
3646.6,Online,Chicago,20,1072,1
1624.42,POS,Los Angeles,6,1030,0
3328.63,ATM,Houston,1,1070,0
2787.33,ATM,Miami,0,1012,0
1720.23,BillPay,Los Angeles,6,1053,0
681.54,Online,New York,19,1001,0
481.15,Online,Atlanta,10,1032,0
4159.28,POS,Miami,22,1049,0
4592.8,ATM,Dallas,5,1006,0
3252.44,POS,Miami,22,1017,0
526.14,ATM,Atlanta,3,1050,0
2016.12,POS,Dallas,18,1007,0
3647.41,ATM,Atlanta,20,1054,0
3901.31,POS,San Francisco,18,1075,0
599.91,ATM,Chicago,13,1042,0
10.15,Cheque,Houston,2,1058,0
3563.56,POS,Houston,3,1029,0
1789.41,Online,New York,7,1058,0
1279.86,BillPay,Chicago,17,1008,0
74.36,Cheque,Chicago,3,1091,0
2706.09,Cheque,New York,10,1067,0
4257.24,POS,Dallas,15,1038,0
4788.58,BillPay,New York,2,1080,0
2833.07,Online,Dallas,6,1010,0
2577.16,Cheque,New York,1,1001,0
434.43,Online,Los Angeles,0,1022,0
2748.88,ATM,Los Angeles,0,1062,0
1906.1,BillPay,San Francisco,5,1021,0
3039.61,Transfer,Seattle,18,1060,1
1949.74,ATM,New York,6,1025,0
1209.09,BillPay,Chicago,23,1011,0
483.88,POS,Los Angeles,4,1031,0
1581.44,POS,Boston,20,1008,0
492.26,Online,Dallas,17,1068,0
892.72,Cheque,Los Angeles,23,1089,0
4936.81,Transfer,Los Angeles,12,1070,1
2226.08,POS,Atlanta,0,1092,0
2664.04,BillPay,Dallas,9,1032,0
4369.36,Cheque,Houston,8,1023,0
4977.89,Cheque,Miami,16,1088,0
2917.75,BillPay,Dallas,0,1094,0
4064.24,Cheque,San Francisco,0,1092,0
1641.44,POS,Atlanta,6,1068,0
1535.66,BillPay,Dallas,3,1037,0
2019.49,BillPay,Dallas,22,1010,0
3365.81,Online,Seattle,20,1031,1
3414.14,Transfer,Atlanta,11,1063,1
1583.04,Online,Dallas,15,1071,0
674.72,Transfer,Miami,13,1019,0
3165.66,BillPay,Miami,22,1033,0
650.35,Cheque,Boston,9,1041,0
2896.68,Transfer,Atlanta,13,1007,0
3470.18,BillPay,Houston,6,1065,0
3506.05,BillPay,Dallas,3,1020,0
3769.83,Online,Seattle,1,1078,1
4365.57,Online,Seattle,23,1069,1
2504.8,Cheque,Chicago,17,1004,0
3653.94,ATM,Houston,15,1066,0
3099.67,POS,Seattle,8,1042,0
941.33,ATM,Miami,4,1015,0
138.19,ATM,Chicago,8,1098,0
1429.86,Cheque,New York,7,1072,0
2220.74,Transfer,Seattle,23,1034,1
3089.36,Cheque,San Francisco,19,1082,0
4251.3,Cheque,Atlanta,15,1042,0
989.27,BillPay,Seattle,19,1097,0
636.49,BillPay,Los Angeles,17,1038,0
4817.76,BillPay,Houston,3,1009,0
549.14,POS,Los Angeles,15,1073,0
2397.67,Transfer,Boston,3,1019,0
2931.96,Transfer,Seattle,5,1000,0
2711.46,BillPay,New York,2,1005,0
439.3,ATM,Los Angeles,17,1052,0
294.56,POS,Los Angeles,14,1045,0
536.36,ATM,Houston,7,1065,0
2932.08,Online,Chicago,17,1037,0
2726.28,Transfer,New York,23,1032,1
1176.37,Transfer,Los Angeles,22,1066,0
3192.49,ATM,Dallas,2,1099,0
4102.14,POS,New York,5,1076,0
217.48,Transfer,Dallas,21,1034,0
2495.67,ATM,Seattle,20,1078,0
3449.66,Cheque,Los Angeles,23,1044,1
1269.04,Cheque,Los Angeles,14,1021,0
1545.78,POS,Miami,11,1067,0
3072.05,ATM,Miami,4,1016,0
4490.7,Cheque,Houston,6,1004,0
4051.52,POS,Atlanta,21,1084,0
2919.82,BillPay,Atlanta,14,1056,0
3653.81,POS,Chicago,6,1087,0
1830.46,Online,Houston,12,1094,0
3208.42,BillPay,Atlanta,2,1039,0
2336.25,ATM,Houston,22,1029,0
957.78,BillPay,Los Angeles,12,1041,0
3511.67,BillPay,Miami,2,1006,0
2786.76,ATM,Miami,1,1070,0
1799.52,ATM,Miami,22,1090,0
4557.58,Cheque,Atlanta,3,1087,0
114.46,Online,New York,16,1018,0
1585.71,ATM,San Francisco,5,1040,0
293.84,Transfer,Los Angeles,10,1033,0
3834.97,Transfer,Seattle,5,1021,1
3513.52,Online,Houston,21,1051,1
1663.45,POS,Miami,1,1090,0
3381.56,POS,Miami,16,1005,0
1985.73,Transfer,Miami,2,1073,0
3783.71,ATM,Los Angeles,11,1094,0
2276.38,Online,Miami,13,1024,0
2067.28,POS,Chicago,1,1065,0
4674.3,POS,Houston,21,1009,0
1261.89,BillPay,Los Angeles,21,1073,0
611.03,Transfer,Houston,4,1025,0
2926.87,ATM,Dallas,9,1004,0
4846.92,Online,Boston,9,1085,1
1895.42,POS,Chicago,20,1067,0
319.56,BillPay,New York,8,1097,0
1703.13,Transfer,New York,20,1070,0
2534.6,Transfer,San Francisco,12,1049,0
818.0,Online,Chicago,9,1016,0
3293.93,POS,Houston,5,1010,0
4988.77,Online,New York,10,1052,1
2264.18,Online,Boston,3,1049,0
1780.1,Cheque,New York,13,1007,0
2009.51,BillPay,Miami,16,1091,0
584.58,Transfer,San Francisco,19,1096,0
4417.54,Cheque,Los Angeles,1,1061,0
2079.98,ATM,Seattle,9,1088,0
1942.5,Transfer,Seattle,2,1084,0
3301.85,Transfer,New York,6,1075,1
2215.75,BillPay,Houston,6,1089,0
3244.69,ATM,Houston,0,1028,0
316.62,POS,Miami,7,1098,0
4070.48,ATM,New York,22,1043,0
4703.11,POS,New York,0,1044,0
3247.34,ATM,Seattle,7,1028,0
4773.28,Online,Dallas,13,1087,1
765.65,ATM,New York,13,1058,0
2392.31,Cheque,Los Angeles,1,1014,0
3013.02,Cheque,San Francisco,7,1069,0
2912.87,BillPay,San Francisco,18,1095,0
2013.29,POS,Los Angeles,9,1043,0
1697.04,Transfer,Dallas,6,1097,0
642.85,BillPay,Houston,12,1035,0
1964.79,Cheque,Seattle,21,1083,0
821.68,Cheque,San Francisco,20,1056,0
3674.48,POS,Chicago,14,1063,0
1052.07,Cheque,Boston,10,1075,0
302.24,Cheque,Seattle,13,1098,0
2766.31,POS,Dallas,10,1037,0
2980.2,Cheque,Chicago,1,1016,0
4360.85,Transfer,New York,1,1026,1
2889.14,Online,Los Angeles,11,1016,0
1733.95,BillPay,New York,14,1062,0
4017.03,Transfer,Miami,16,1010,1
2705.99,Transfer,Atlanta,13,1063,0
405.61,Online,Los Angeles,15,1038,0
2833.59,BillPay,Chicago,7,1001,0
4541.01,Transfer,Boston,23,1065,1
1987.6,Cheque,Atlanta,16,1053,0
1488.67,Online,Miami,4,1028,0
725.91,BillPay,Houston,11,1044,0
765.71,ATM,Miami,5,1087,0
2169.53,POS,Atlanta,17,1087,0
2982.44,Cheque,San Francisco,4,1079,0
412.27,Online,Seattle,5,1030,0
4698.45,POS,Dallas,8,1048,0
3778.12,ATM,New York,14,1008,0
2937.25,Transfer,Houston,9,1026,0
4143.91,Transfer,Dallas,16,1055,1
410.13,BillPay,Miami,18,1077,0
2389.43,Online,Boston,11,1044,0
3154.16,Online,New York,8,1088,1
4144.98,BillPay,Houston,14,1042,0
3919.51,POS,Dallas,13,1021,0
1392.58,Transfer,New York,0,1098,0
4704.99,Transfer,New York,16,1032,1
630.49,Online,Houston,0,1026,0
4376.92,Online,Chicago,22,1039,1
4854.99,BillPay,Seattle,20,1025,0
894.0,ATM,Chicago,21,1082,0
3613.11,POS,New York,12,1044,0
211.02,Cheque,Atlanta,7,1044,0
2033.06,ATM,Los Angeles,12,1025,0
2586.25,ATM,Atlanta,15,1069,0
2907.42,Online,Houston,1,1066,0
4680.33,Online,New York,12,1005,1
3364.53,Online,New York,17,1027,1
2411.58,ATM,Boston,2,1066,0
4050.28,POS,Seattle,12,1012,0
4753.16,Online,Boston,18,1062,1
120.11,Transfer,Houston,12,1012,0
4912.78,POS,San Francisco,18,1076,0
439.8,Transfer,Chicago,3,1000,0
4073.79,POS,Boston,18,1039,0
1408.87,Online,Houston,17,1036,0
669.58,Cheque,Chicago,5,1030,0
2204.88,BillPay,Houston,18,1016,0
3223.34,Online,San Francisco,3,1008,1
1910.95,ATM,Seattle,3,1063,0
282.28,Cheque,Seattle,23,1056,0
3001.31,ATM,Houston,6,1012,0
4512.99,POS,Boston,6,1036,0
1922.24,ATM,Seattle,22,1013,0
1089.5,Cheque,Los Angeles,15,1074,0
2218.46,Cheque,Boston,15,1024,0
251.33,Online,Dallas,4,1094,0
4104.23,Transfer,Miami,14,1077,1
4133.44,Online,Houston,22,1056,1
2944.12,POS,Houston,3,1070,0
1771.98,ATM,Houston,23,1087,0
4000.92,Transfer,San Francisco,12,1099,1
2777.89,BillPay,Houston,18,1041,0
4131.4,Cheque,Seattle,6,1041,0
3160.98,Transfer,Seattle,11,1046,1
3924.18,Transfer,Miami,8,1043,1
2996.83,Online,Miami,16,1040,0
2076.56,BillPay,Atlanta,1,1002,0
4790.15,Cheque,Boston,15,1089,0
2710.16,POS,Seattle,6,1089,0
3029.4,POS,Seattle,17,1000,0
1110.23,Transfer,San Francisco,6,1078,0
3132.0,Transfer,Seattle,0,1010,1
2862.32,ATM,Seattle,2,1006,0
932.34,BillPay,Atlanta,20,1011,0
307.34,Cheque,Los Angeles,10,1037,0
3025.75,Transfer,Atlanta,21,1053,1
3820.82,ATM,Los Angeles,14,1066,0
2621.77,BillPay,Atlanta,2,1052,0
1141.6,Cheque,Seattle,23,1089,0
3335.94,POS,Atlanta,12,1093,0
409.73,ATM,Seattle,3,1031,0
2214.75,BillPay,Seattle,22,1099,0
825.2,ATM,Miami,21,1044,0
930.45,Transfer,New York,7,1050,0
1019.45,Online,Los Angeles,21,1036,0
1939.67,POS,Dallas,3,1058,0
265.24,Transfer,Boston,17,1053,0
1994.99,Transfer,Boston,6,1017,0
2563.42,BillPay,Atlanta,10,1000,0
2421.64,ATM,New York,3,1020,0
1920.09,POS,San Francisco,12,1027,0
4197.34,Transfer,Dallas,8,1015,1
735.18,BillPay,Boston,8,1047,0
2533.43,POS,Chicago,22,1027,0
319.59,ATM,Houston,20,1021,0
365.07,Transfer,Chicago,18,1082,0
2873.59,Cheque,San Francisco,2,1000,0
2834.43,Transfer,Dallas,11,1094,0
4391.39,Transfer,Boston,10,1041,1
2793.79,POS,Atlanta,19,1097,0
4799.36,POS,Houston,10,1069,0
252.99,POS,Los Angeles,16,1091,0
499.06,POS,Boston,20,1002,0
229.89,BillPay,Boston,13,1094,0
934.53,Online,San Francisco,15,1079,0
2710.94,BillPay,Boston,23,1080,0
3231.41,Transfer,Dallas,9,1043,1
237.47,BillPay,New York,3,1026,0
4730.39,ATM,Dallas,9,1050,0
4212.41,Cheque,Los Angeles,19,1023,0
1490.1,POS,New York,11,1019,0
395.17,ATM,Boston,8,1031,0
857.74,Cheque,Boston,14,1098,0
643.45,ATM,Houston,8,1012,0
625.19,Transfer,Boston,6,1042,0
2597.62,POS,Seattle,23,1019,0
1236.78,ATM,Los Angeles,11,1001,0
1797.12,Transfer,Miami,19,1067,0
4947.63,POS,Atlanta,23,1090,1
3424.73,Online,Houston,13,1059,1
4745.41,Transfer,Chicago,21,1088,1
721.36,BillPay,New York,15,1003,0
1916.88,POS,Miami,18,1095,0
2778.11,ATM,Atlanta,22,1016,0
393.02,Cheque,Boston,2,1000,0
30.9,ATM,Dallas,10,1032,0
3355.47,BillPay,Seattle,22,1029,0
3212.68,BillPay,New York,20,1004,0
2059.84,ATM,New York,19,1011,0
2453.32,Cheque,New York,18,1031,0
2083.06,POS,Los Angeles,7,1037,0
129.79,Transfer,New York,19,1016,0
1683.5,BillPay,Houston,7,1057,0
893.64,BillPay,Atlanta,2,1039,0
501.14,BillPay,Dallas,9,1095,0
4784.03,Cheque,Houston,12,1023,0
3000.81,Online,Houston,8,1011,1
3645.99,Cheque,Seattle,5,1094,0
1583.67,POS,Dallas,14,1018,0
1971.8,POS,Seattle,15,1028,0
1192.25,POS,New York,4,1084,0
493.86,POS,New York,20,1089,0
903.37,POS,Houston,12,1051,0
3989.6,ATM,Houston,18,1091,0
3390.95,BillPay,New York,1,1016,0
2739.18,Cheque,San Francisco,5,1072,0
2380.7,ATM,Atlanta,0,1020,0
4612.95,Cheque,Los Angeles,14,1059,0
372.95,Online,Miami,14,1097,0
1410.2,Transfer,Boston,13,1074,0
1756.19,BillPay,Chicago,6,1019,0
3914.3,Online,Dallas,4,1052,1
4962.65,ATM,Seattle,19,1079,0
1210.95,Transfer,Dallas,15,1062,0
4372.79,Online,New York,16,1056,1
4154.81,Cheque,Miami,10,1028,0
1131.04,Transfer,Chicago,14,1000,0
2002.67,Cheque,Houston,19,1081,0
2054.27,Online,Houston,15,1058,0
4891.32,ATM,Seattle,2,1063,0
912.65,Cheque,Atlanta,5,1085,0
3997.8,Transfer,Boston,20,1071,1
1677.62,Online,Atlanta,22,1070,0
3657.04,Cheque,Miami,12,1088,0
2105.85,ATM,Atlanta,0,1093,0
2896.02,BillPay,Seattle,20,1097,0
4164.73,ATM,Chicago,13,1043,0
4022.79,ATM,Chicago,1,1047,0
4333.45,BillPay,Chicago,1,1074,0
307.49,ATM,Houston,14,1014,0
3463.33,BillPay,San Francisco,17,1034,0
708.54,BillPay,Miami,8,1022,0
2084.93,Cheque,Boston,2,1052,0
2747.46,Cheque,Miami,3,1044,0
2019.67,BillPay,Miami,14,1084,0
2602.86,Online,Atlanta,4,1091,0
4982.67,Transfer,Los Angeles,19,1012,1
684.73,Online,Miami,19,1033,0
3380.53,BillPay,Seattle,4,1037,0
1986.04,Transfer,Los Angeles,9,1069,0
673.72,Cheque,San Francisco,15,1067,0
802.1,Transfer,Seattle,11,1004,0
4746.87,BillPay,Miami,13,1039,0
4399.21,Cheque,Dallas,21,1069,0
4536.14,Transfer,Houston,10,1020,1
4957.75,Transfer,Atlanta,18,1027,1
1049.49,Online,New York,5,1002,0
1783.64,Transfer,Boston,9,1022,0
3349.4,BillPay,Boston,19,1071,0
2424.17,POS,Seattle,2,1018,0
2097.76,POS,Boston,21,1074,0
1795.48,POS,Los Angeles,14,1049,0
2972.97,BillPay,Chicago,10,1073,0
2882.21,POS,Dallas,21,1057,0
815.67,Online,New York,1,1091,0
2363.98,BillPay,Boston,23,1019,0
2771.82,Cheque,Boston,5,1091,0
2855.73,BillPay,Seattle,16,1092,0
1058.43,BillPay,Miami,17,1071,0
3713.93,Transfer,Houston,3,1082,1
135.74,Transfer,Atlanta,22,1052,0
1780.61,Transfer,Atlanta,8,1084,0
3903.26,ATM,Atlanta,9,1081,0
2823.83,Online,Atlanta,20,1008,0
1313.2,BillPay,San Francisco,1,1003,0
3477.82,BillPay,New York,10,1040,0
2841.28,Transfer,Miami,10,1024,0
3983.26,BillPay,Houston,10,1033,0
3677.78,Cheque,Houston,0,1072,0
3054.44,BillPay,Seattle,13,1008,0
2446.01,POS,Dallas,0,1081,0
674.58,Cheque,Boston,20,1074,0
1314.05,Cheque,Boston,22,1012,0
2101.31,BillPay,Miami,8,1008,0
3000.5,ATM,San Francisco,23,1079,1
2573.4,Transfer,Los Angeles,0,1003,0
1448.04,Online,Chicago,20,1033,0
42.26,Online,Miami,21,1006,0
2486.23,POS,Los Angeles,21,1014,0
1435.27,Online,Chicago,3,1037,0
3675.7,Online,Houston,0,1074,1
129.49,Transfer,San Francisco,18,1095,0
2928.29,Transfer,Miami,9,1090,0
4707.96,ATM,Atlanta,14,1093,0
880.3,POS,Houston,19,1051,0
2363.53,Online,Los Angeles,3,1080,0
466.2,ATM,Miami,19,1099,0
3132.15,POS,Miami,13,1082,0
2757.15,Cheque,Seattle,4,1006,0
2042.75,Online,New York,14,1044,0
2611.67,Online,Houston,14,1058,0
4483.91,Transfer,Miami,15,1020,1
989.51,BillPay,Boston,15,1027,0
122.6,POS,Boston,3,1002,0
4309.71,Online,New York,8,1013,1
2889.81,POS,Miami,0,1001,0
4454.39,ATM,Atlanta,4,1028,0
2988.76,ATM,New York,8,1017,0
4052.7,BillPay,New York,19,1036,0
2154.07,Online,Los Angeles,4,1044,0
3751.8,Transfer,Los Angeles,3,1044,1
4566.08,Online,Dallas,15,1023,1
2864.89,POS,Houston,1,1045,0
912.12,Cheque,Chicago,15,1011,0
1351.3,ATM,New York,17,1052,0
1001.24,POS,Los Angeles,1,1044,0
1241.82,BillPay,San Francisco,15,1031,0
1539.01,ATM,Dallas,0,1017,0
2780.12,Transfer,Miami,15,1012,0
2944.08,ATM,Houston,2,1003,0
2138.23,Cheque,Miami,14,1022,0
3080.95,Online,Dallas,10,1061,1
417.06,Cheque,Seattle,9,1053,0
448.06,Cheque,Boston,16,1073,0
867.43,Online,Houston,3,1054,0
2595.21,ATM,Boston,16,1068,0
1077.83,BillPay,San Francisco,3,1039,0
1423.59,Online,Miami,18,1013,0
2007.56,Online,Seattle,0,1097,0
4061.21,Transfer,San Francisco,13,1027,1
79.17,ATM,Chicago,23,1071,0
3250.4,Online,Miami,10,1079,1
3347.69,BillPay,Dallas,6,1094,0
3995.29,POS,Seattle,16,1070,0
4664.44,ATM,Houston,3,1066,0
110.49,Transfer,Seattle,9,1028,0
777.38,Cheque,Miami,16,1099,0
4431.99,Online,Los Angeles,3,1060,1
2298.01,BillPay,San Francisco,18,1067,0
2827.31,ATM,Seattle,17,1008,0
3318.51,BillPay,Boston,16,1016,0
3398.54,BillPay,San Francisco,5,1048,0
4659.38,Cheque,Boston,6,1062,0
4984.78,Transfer,Seattle,5,1083,1
3603.59,ATM,Los Angeles,11,1077,0
1443.23,Online,San Francisco,8,1045,0
4399.96,Transfer,Dallas,17,1092,1
255.61,Online,San Francisco,1,1012,0
1163.09,POS,Houston,16,1099,0
4487.95,BillPay,Seattle,20,1044,0
1288.4,POS,Chicago,0,1052,0
1111.05,BillPay,Miami,22,1016,0
699.25,Cheque,New York,8,1046,0
4296.97,Transfer,Atlanta,5,1061,1
2505.29,Online,Chicago,1,1049,0
3377.72,Cheque,Boston,5,1042,0
1202.94,Online,Dallas,8,1067,0
3792.62,Transfer,Dallas,2,1083,1
3802.43,ATM,Atlanta,15,1074,0
1569.86,POS,Los Angeles,23,1085,0
2059.31,POS,Houston,14,1071,0
1056.35,Online,Miami,11,1027,0
4883.04,Online,Chicago,22,1044,1
3231.56,Online,New York,7,1040,1
4673.37,Transfer,San Francisco,5,1093,1
1523.89,ATM,Atlanta,2,1096,0
3911.64,POS,Los Angeles,22,1096,0
3831.63,Cheque,Dallas,3,1035,0
3461.36,BillPay,New York,9,1090,0
4828.54,Transfer,Dallas,13,1083,1
1973.84,POS,Seattle,20,1032,0
662.28,ATM,Atlanta,23,1024,0
3361.83,Transfer,Los Angeles,14,1018,1
3649.26,Cheque,San Francisco,6,1046,0
2879.55,POS,Boston,6,1084,0
1042.02,Transfer,Los Angeles,7,1032,0
2527.24,POS,Miami,9,1066,0
1567.83,POS,San Francisco,18,1013,0
2143.06,ATM,Chicago,18,1078,0
3229.64,BillPay,Los Angeles,1,1032,0
3728.62,ATM,San Francisco,14,1041,0
1168.8,POS,Chicago,0,1085,0
2032.57,Transfer,Los Angeles,9,1064,0
1353.12,Cheque,New York,5,1094,0
1001.17,ATM,Boston,21,1046,0
3919.1,BillPay,New York,12,1034,0
4547.17,POS,Miami,9,1083,0
1857.46,Cheque,San Francisco,11,1031,0
3758.88,ATM,Chicago,23,1054,1
4486.01,ATM,Seattle,5,1053,0
4232.16,ATM,Los Angeles,5,1075,0
922.24,ATM,Seattle,0,1050,0
4781.9,Cheque,Los Angeles,11,1079,0
1889.62,Transfer,Miami,22,1058,0
1702.81,BillPay,Seattle,22,1071,0
321.53,BillPay,Chicago,9,1013,0
2436.01,POS,Houston,13,1017,0
553.98,Online,New York,14,1054,0
1250.21,Transfer,Chicago,22,1093,0
1591.54,POS,Dallas,23,1096,0
4046.04,POS,Atlanta,3,1097,0
4378.69,ATM,Miami,0,1055,0
1519.31,Online,Boston,7,1048,0
4294.9,Online,Los Angeles,2,1097,1
4287.58,Transfer,Chicago,13,1059,1
3825.61,Online,Seattle,16,1052,1
742.01,POS,Atlanta,1,1070,0
3454.71,Online,Houston,14,1005,1
4725.67,Online,Dallas,5,1069,1
3415.88,BillPay,Seattle,4,1085,0
1664.77,POS,New York,13,1007,0
2507.89,Cheque,Houston,18,1014,0
3232.17,Online,Atlanta,8,1025,1
2557.75,Online,San Francisco,7,1038,0
608.57,ATM,San Francisco,2,1002,0
1567.2,Online,Atlanta,17,1056,0
4013.96,Online,San Francisco,7,1009,1
4308.48,BillPay,Miami,15,1002,0
695.13,POS,Chicago,14,1093,0
4762.41,Transfer,Los Angeles,20,1045,1
1650.82,POS,Chicago,14,1021,0
3314.95,ATM,Dallas,15,1066,0
3761.61,POS,Chicago,0,1064,0
4061.61,Online,Chicago,9,1096,1
4729.29,ATM,New York,18,1018,0
1571.47,POS,Los Angeles,4,1099,0
4293.95,ATM,Chicago,17,1061,0
667.12,Transfer,Los Angeles,2,1097,0
3528.15,POS,Boston,3,1056,0
3712.47,Cheque,San Francisco,3,1094,0
3391.84,Online,Seattle,10,1087,1
1269.05,ATM,New York,8,1075,0
4366.49,Cheque,San Francisco,0,1012,0
852.6,Cheque,Los Angeles,15,1015,0
277.64,BillPay,San Francisco,8,1015,0
3590.15,ATM,Chicago,10,1051,0
2382.62,Cheque,Seattle,5,1083,0
4247.0,BillPay,Chicago,16,1040,0
1923.15,Cheque,Dallas,11,1047,0
849.71,Online,Chicago,21,1090,0
4183.85,Transfer,Seattle,7,1038,1
2749.06,BillPay,Houston,15,1012,0
954.09,Transfer,Boston,4,1003,0
3604.72,ATM,Los Angeles,20,1095,0
2560.46,Online,Boston,0,1097,0
3025.52,BillPay,Dallas,16,1042,0
2309.88,ATM,Boston,23,1080,0
4145.26,Cheque,San Francisco,20,1087,0
4149.52,POS,Atlanta,7,1092,0
3549.85,ATM,New York,9,1045,0
535.95,Transfer,Seattle,17,1091,0
4195.88,Online,New York,14,1046,1
3358.35,Online,Seattle,19,1085,1
3488.15,ATM,Los Angeles,12,1091,0
1821.28,Cheque,Boston,9,1052,0
4397.6,POS,Los Angeles,8,1024,0
3629.6,Transfer,Chicago,12,1040,1
571.83,ATM,Chicago,2,1002,0
2044.81,ATM,New York,21,1076,0
4433.04,Online,Miami,22,1094,1
245.51,Transfer,Miami,2,1012,0
4807.47,POS,Atlanta,0,1017,0
3399.02,Online,Miami,1,1036,1
3160.57,ATM,Dallas,10,1042,0
1360.09,Online,San Francisco,13,1033,0
1251.47,Online,San Francisco,9,1080,0
4710.87,BillPay,Chicago,6,1054,0
1498.38,Online,Miami,22,1051,0
3879.77,Cheque,Atlanta,0,1084,0
1971.68,Online,Seattle,6,1035,0
704.88,Cheque,Chicago,14,1053,0
63.47,Transfer,Los Angeles,10,1058,0
2725.84,Online,Miami,5,1051,0
4879.14,POS,Chicago,21,1018,0
1851.99,Cheque,Miami,6,1011,0
1792.39,Cheque,Dallas,6,1091,0
1727.02,ATM,Atlanta,0,1010,0
2607.51,Transfer,New York,9,1047,0
2208.92,Online,Houston,20,1091,0
4400.77,POS,Atlanta,14,1098,0
2532.55,ATM,Miami,7,1078,0
